2.76390, 0.78540, 1.20428, 1.02974, 0.18690, -0.18054, 0.19765
2.81990, 0.78540, 1.20428, 1.04720, 0.18168, -0.18210, 0.19661
2.87750, 0.78540, 1.20428, 1.06465, 0.17798, -0.18338, 0.19535
2.93350, 0.78540, 1.18682, 1.08210, 0.17355, -0.18452, 0.19448
2.98900, 0.78540, 1.18682, 1.11701, 0.17068, -0.18487, 0.19366
3.04500, 0.78540, 1.18682, 1.13446, 0.16831, -0.18458, 0.19266
3.10250, 0.78540, 1.18682, 1.15192, 0.16596, -0.18381, 0.19192
3.15860, 0.78540, 1.16937, 1.16937, 0.16478, -0.18258, 0.19081
3.21450, 0.78540, 1.16937, 1.18682, 0.16406, -0.18027, 0.18983
3.27050, 0.78540, 1.16937, 1.22173, 0.16369, -0.17807, 0.18869
3.32750, 0.78540, 1.16937, 1.23918, 0.16372, -0.17557, 0.18696
3.38290, 0.78540, 1.16937, 1.25664, 0.16399, -0.17183, 0.18556
3.43900, 0.78540, 1.16937, 1.27409, 0.16424, -0.16882, 0.18404
3.49500, 0.78540, 1.16937, 1.29154, 0.16441, -0.16482, 0.18202
3.55260, 0.78540, 1.16937, 1.30900, 0.16440, -0.16188, 0.18048
3.60860, 0.78540, 1.16937, 1.34390, 0.16414, -0.15913, 0.17855
3.66530, 0.78540, 1.16937, 1.36136, 0.16362, -0.15582, 0.17712
3.72140, 0.78540, 1.16937, 1.37881, 0.16246, -0.15368, 0.17579
3.77670, 0.78540, 1.16937, 1.39626, 0.16126, -0.15187, 0.17412
3.83300, 0.78540, 1.16937, 1.41372, 0.15917, -0.14986, 0.17294
3.88910, 0.78540, 1.16937, 1.44862, 0.15733, -0.14869, 0.17184
3.94630, 0.78540, 1.16937, 1.46608, 0.15523, -0.14744, 0.17042
4.00230, 0.78540, 1.16937, 1.48353, 0.15215, -0.14665, 0.16938
4.05840, 0.78540, 1.16937, 1.50098, 0.14974, -0.14594, 0.16810
4.11390, 0.78540, 1.16937, 1.51844, 0.14723, -0.14499, 0.16716
4.17000, 0.78540, 1.16937, 1.53589, 0.14449, -0.14471, 0.16653
4.22720, 0.78540, 1.16937, 1.53589, 0.14329, -0.14500, 0.16641
4.28280, 0.78540, 1.16937, 1.53589, 0.14272, -0.14602, 0.16670
4.33980, 0.78540, 1.16937, 1.53589, 0.14285, -0.14695, 0.16731
4.39820, 0.78540, 1.15192, 1.53589, 0.14325, -0.14808, 0.16775
4.45460, 0.78540, 1.15192, 1.53589, 0.14391, -0.14864, 0.16809
4.51060, 0.78540, 1.15192, 1.53589, 0.14440, -0.14887, 0.16833
4.56590, 0.78540, 1.15192, 1.53589, 0.14495, -0.14869, 0.16838
4.62330, 0.78540, 1.15192, 1.53589, 0.14529, -0.14827, 0.16834
4.67960, 0.78540, 1.15192, 1.53589, 0.14560, -0.14750, 0.16824
4.73470, 0.78540, 1.15192, 1.53589, 0.14602, -0.14687, 0.16815
4.79100, 0.78540, 1.15192, 1.53589, 0.14633, -0.14629, 0.16809
4.84990, 0.78540, 1.15192, 1.53589, 0.14677, -0.14568, 0.16807
4.90720, 0.78540, 1.15192, 1.53589, 0.14708, -0.14535, 0.16809
4.96450, 0.78540, 1.15192, 1.53589, 0.14734, -0.14510, 0.16811
5.01970, 0.78540, 1.15192, 1.53589, 0.14758, -0.14503, 0.16812
5.07750, 0.78540, 1.15192, 1.53589, 0.14766, -0.14504, 0.16812
5.13270, 0.78540, 1.15192, 1.53589, 0.14762, -0.14516, 0.16812
5.18900, 0.78540, 1.15192, 1.53589, 0.14749, -0.14531, 0.16812
5.24640, 0.78540, 1.15192, 1.53589, 0.14730, -0.14557, 0.16810
5.30200, 0.78540, 1.15192, 1.53589, 0.14698, -0.14578, 0.16807
5.35950, 0.78540, 1.15192, 1.53589, 0.14672, -0.14601, 0.16808
5.41600, 0.78540, 1.15192, 1.53589, 0.14640, -0.14631, 0.16809
5.47340, 0.78540, 1.15192, 1.53589, 0.14619, -0.14651, 0.16811
5.52870, 0.78540, 1.15192, 1.53589, 0.14600, -0.14673, 0.16810
5.58650, 0.78540, 1.15192, 1.53589, 0.14583, -0.14685, 0.16812
5.64420, 0.78540, 1.15192, 1.53589, 0.14575, -0.14693, 0.16813
5.70060, 0.78540, 1.15192, 1.53589, 0.14573, -0.14696, 0.16812
5.75730, 0.78540, 1.15192, 1.53589, 0.14575, -0.14693, 0.16814
5.81540, 0.78540, 1.15192, 1.53589, 0.14585, -0.14685, 0.16814
5.87190, 0.78540, 1.15192, 1.53589, 0.14595, -0.14675, 0.16815
5.92920, 0.78540, 1.15192, 1.53589, 0.14607, -0.14658, 0.16813
5.98650, 0.78540, 1.15192, 1.53589, 0.14624, -0.14646, 0.16814
